url,title,price,condition,brand,store_address
https://jiji.co.ke/nairobi-central/computer-monitors/lenovo-g27c-10-27-fhd-curved-gaming-monitor-oQRKuhR2HXONtMDx0v6sM784.html?page=29&pos=5&cur_pos=5&ads_per_page=24&ads_count=4696&lid=T1YfsGpN1sHbqbc3&indexPosition=4,"Lenovo G27c-10 27"" FHD Curved Gaming Monitor","KSh 31,999",Brand New,Lenovo,"Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank,"
https://jiji.co.ke/nairobi-central/computer-monitors/lg-31-5-uhd-monitor-integrated-speakers-pAe4M9MODexZLX9J0TzYql9Y.html?page=29&pos=8&cur_pos=8&ads_per_page=24&ads_count=4696&lid=T1YfsGpN1sHbqbc3&indexPosition=7,"LG 31.5"" UHD Monitor, Integrated Speakers","KSh 61,999",Brand New,LG,"Located Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank"
https://jiji.co.ke/nairobi-central/computer-monitors/lenovo-l22i-30-21-5-fhd-monitor-ld2YGusysKwQyVbYaH3AowDX.html?page=29&pos=11&cur_pos=11&ads_per_page=24&ads_count=4696&lid=T1YfsGpN1sHbqbc3&indexPosition=10,"Lenovo L22i-30 21.5"" FHD Monitor","KSh 14,999",Brand New,Lenovo,"Located Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank"
https://jiji.co.ke/mombasa-cbd/computer-monitors/hp-23-inch-monitor-ae5HyhPaUNc6tStdGOquAeu6.html?page=29&pos=14&cur_pos=14&ads_per_page=24&ads_count=4696&lid=T1YfsGpN1sHbqbc3&indexPosition=13,Hp 23-Inch Monitor,"KSh 4,500",Refurbished,HP,We are located behind Naivas Mwembe tayari Hilltop plaza Suites M26 and M27 HOTSPRINGS TECHNOLOGIES.
https://jiji.co.ke/nairobi-central/computer-monitors/dell-p2422h-24-full-hd-ips-led-monitor-black-zTPSmDu8S7DN9jFJRXhRdrJ.html?page=29&pos=17&cur_pos=17&ads_per_page=24&ads_count=4696&lid=T1YfsGpN1sHbqbc3&indexPosition=16,"Dell P2422h 24"" Full Hd Ips Led Monitor - Black","KSh 12,999",Brand New,Dell,"Nairobi , Moi Avenue, Rahimtulla Trust Building, 2nd floor, right wing, shop 34.opposite Bihi towers"
https://jiji.co.ke/nairobi-central/computer-monitors/lg-27-uhd-monitor-5tnh47PPx216HrxRr3ILPQbd.html?page=29&pos=20&cur_pos=20&ads_per_page=24&ads_count=4696&lid=T1YfsGpN1sHbqbc3&indexPosition=19,"LG 27"" Uhd Monitor","KSh 50,999",Brand New,LG,Moi avenue LAKE TURKANA BUSINESS CENTER 1st floor A15
https://jiji.co.ke/nairobi-central/computer-monitors/hp-p24v-g5-23-8-fhd-monitor-black-color-fjBDkmqMk49jH8fNdte4Fsgg.html?page=29&pos=23&cur_pos=23&ads_per_page=24&ads_count=4696&lid=T1YfsGpN1sHbqbc3&indexPosition=22,"HP P24v G5 23.8"" FHD Monitor, Black Color","KSh 15,999",Brand New,HP,TURKANA BUSINESS CENTER 1st FLOOR Shop A15 Moi avenue just few meters from MKU Tower.
https://jiji.co.ke/nairobi-central/computer-monitors/dell-e2425h-24-1080-monitor-llRRrzHJZ6Tge7V6bPsL3VFt.html?page=29&pos=3&cur_pos=3&ads_per_page=24&ads_count=4696&lid=T1YfsGpN1sHbqbc3&indexPosition=2,"Dell E2425h 24"" 1080 Monitor,","KSh 16,499",Brand New,Dell,"Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank,"
https://jiji.co.ke/nairobi-central/computer-monitors/lg-27-uhd-monitor-tilt-pivot-height-adjustable-stand-8WTFpmOuhyDRlADiujoJBNNW.html?page=29&pos=6&cur_pos=6&ads_per_page=24&ads_count=4696&lid=T1YfsGpN1sHbqbc3&indexPosition=5,"LG 27"" UHD Monitor, Tilt/Pivot/Height Adjustable Stand","KSh 49,499",Brand New,LG,"Located Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank"
https://jiji.co.ke/mombasa-cbd/computer-monitors/nec-monitor-5JwaMYFCB2qiy2kpkIvvjK72.html?page=29&pos=9&cur_pos=9&ads_per_page=24&ads_count=4696&lid=T1YfsGpN1sHbqbc3&indexPosition=8,Nec Monitor,"KSh 4,500",Refurbished,NEC,We are located behind Naivas Mwembe tayari Hilltop plaza Suites M26 and M27 HOTSPRINGS TECHNOLOGIES.
https://jiji.co.ke/nairobi-central/computer-monitors/hp-v24v-g5-23-8-fhd-monitor-black-color-connectivity-v-dwwaYGVPjkKNzzSaPYSRPM3I.html?page=29&pos=12&cur_pos=12&ads_per_page=24&ads_count=4696&lid=T1YfsGpN1sHbqbc3&indexPosition=11,"Hp V24v G5 23.8"" FHD Monitor, Black Color, Connectivity : V","KSh 14,499",Brand New,HP,"Located Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank"
https://jiji.co.ke/nairobi-central/computer-monitors/hp-z-display-z24i-24-inch-computer-monitor-frameless-iziHIcTOCxoIxVeeRQpfYGrx.html?page=29&pos=15&cur_pos=15&ads_per_page=24&ads_count=4696&lid=T1YfsGpN1sHbqbc3&indexPosition=14,Hp Z Display Z24i 24 Inch Computer Monitor Frameless,"KSh 11,999",Refurbished,HP,"Nairobi , Moi Avenue, Rahimtulla Trust Building, 2nd floor, right wing, shop 34.opposite Bihi towers"
https://jiji.co.ke/nairobi-central/computer-monitors/dell-p2722h-27-fhd-monitor-p2722h-nHJsYNfdWmMiXjPUzBMEkVOq.html?page=29&pos=18&cur_pos=18&ads_per_page=24&ads_count=4696&lid=T1YfsGpN1sHbqbc3&indexPosition=17,Dell P2722H 27′′ FHD Monitor – P2722H,"KSh 35,999",Brand New,Dell,Moi avenue LAKE TURKANA BUSINESS CENTER 1st floor A15
https://jiji.co.ke/nairobi-central/computer-monitors/hp-monitor-m24f-m24f-hp-nlPkFq0i4B0IQ1nxGVXDaVpA.html?page=29&pos=21&cur_pos=21&ads_per_page=24&ads_count=4696&lid=T1YfsGpN1sHbqbc3&indexPosition=20,HP Monitor M24f/ M24F HP,"KSh 19,999",Brand New,HP,TURKANA BUSINESS CENTER 1st FLOOR Shop A15 Moi avenue just few meters from MKU Tower.
https://jiji.co.ke/nairobi-central/computer-monitors/hp-series-5-524sw-24-1080-monitor-white-color-uHEmxBP0mAG8Lyx3BGTO0VBd.html?page=29&pos=24&cur_pos=24&ads_per_page=24&ads_count=4696&lid=T1YfsGpN1sHbqbc3&indexPosition=23,"Hp Series 5 524sw 24'' 1080 Monitor, White Color,","KSh 18,489",Brand New,HP,"Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank,"
https://jiji.co.ke/nairobi-central/computer-monitors/hp-e32k-g5-31-5-usb-c-monitor-whoTSxyOSnYGLHySe987g5Aj.html?page=30&pos=1&cur_pos=1&ads_per_page=24&ads_count=4837&lid=0khh9s70lBCFLAGC&indexPosition=0,"HP E32K G5 31.5"" Usb-C Monitor","KSh 77,999",Brand New,HP,TURKANA BUSINESS CENTER 1st FLOOR Shop A15 Moi avenue just few meters from MKU Tower.
https://jiji.co.ke/nairobi-central/computer-monitors/lenovo-edege-to-edge-monitor-tHzOKZVeXhE4R05xBuy4qakN.html?page=30&pos=4&cur_pos=4&ads_per_page=24&ads_count=4837&lid=0khh9s70lBCFLAGC&indexPosition=3,Lenovo Edege to Edge Monitor,"KSh 7,500",Brand New,Lenovo,Not available
https://jiji.co.ke/nairobi-central/computer-monitors/hp-series-5-524sw-24-1080-monitor-white-color-uHEmxBP0mAG8Lyx3BGTO0VBd.html?page=30&pos=7&cur_pos=7&ads_per_page=24&ads_count=4837&lid=0khh9s70lBCFLAGC&indexPosition=6,"Hp Series 5 524sw 24'' 1080 Monitor, White Color,","KSh 18,489",Brand New,HP,"Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank,"
https://jiji.co.ke/nairobi-central/computer-monitors/lenovo-l24i-30-23-8-inches-fhd-monitor-wj07UaglqSUcVwgYoLm8QSMt.html?page=30&pos=10&cur_pos=10&ads_per_page=24&ads_count=4837&lid=0khh9s70lBCFLAGC&indexPosition=9,Lenovo L24i-30 23.8 Inches FHD Monitor,"KSh 20,499",Brand New,Lenovo,"Located Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank"
https://jiji.co.ke/nairobi-central/computer-monitors/lenovo-legion-g-sync-monitor-with-led-back-light-mnsc31yPlkkAFcntkG02VEOs.html?page=30&pos=13&cur_pos=13&ads_per_page=24&ads_count=4837&lid=0khh9s70lBCFLAGC&indexPosition=12,Lenovo Legion G-Sync Monitor With Led Back Light,"KSh 54,999",Brand New,Lenovo,"Located Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank"
https://jiji.co.ke/mombasa-cbd/computer-monitors/hp-23-inch-monitor-ae5HyhPaUNc6tStdGOquAeu6.html?page=30&pos=16&cur_pos=16&ads_per_page=24&ads_count=4837&lid=0khh9s70lBCFLAGC&indexPosition=15,Hp 23-Inch Monitor,"KSh 4,500",Refurbished,HP,We are located behind Naivas Mwembe tayari Hilltop plaza Suites M26 and M27 HOTSPRINGS TECHNOLOGIES.
https://jiji.co.ke/nairobi-central/computer-monitors/benq-gl2780-27-fhd-monitor-integrated-speakers-txfjiQw38LSxpnfbJ0BGfO4a.html?page=30&pos=19&cur_pos=19&ads_per_page=24&ads_count=4837&lid=0khh9s70lBCFLAGC&indexPosition=18,"Benq GL2780 27"" FHD Monitor, Integrated Speakers.","KSh 24,499",Brand New,BenQ,Moi avenue LAKE TURKANA BUSINESS CENTER 1st floor A15
https://jiji.co.ke/nairobi-central/computer-monitors/lenovo-thinkvision-s22i-30-21-5-fhd-monitor-bK53LPXygQthWlU4A443Lt2.html?page=30&pos=22&cur_pos=22&ads_per_page=24&ads_count=4837&lid=0khh9s70lBCFLAGC&indexPosition=21,"Lenovo Thinkvision S22i-30 21.5"" FHD Monitor","KSh 12,999",Brand New,Lenovo,TURKANA BUSINESS CENTER 1st FLOOR Shop A15 Moi avenue just few meters from MKU Tower.
https://jiji.co.ke/nairobi-central/computer-monitors/samsung-49-odyssey-g9-gaming-monitor-s40G0BbxJxepKJCQaUwbDZcG.html?page=30&pos=2&cur_pos=2&ads_per_page=24&ads_count=4837&lid=0khh9s70lBCFLAGC&indexPosition=1,Samsung 49′′ Odyssey G9 Gaming Monitor,"KSh 159,999",Brand New,Samsung,TURKANA BUSINESS CENTER 1st FLOOR Shop A15 Moi avenue just few meters from MKU Tower.
https://jiji.co.ke/nairobi-central/computer-monitors/dell-ultrasharp-49-curved-usb-c-hub-qhd-monitor-u4924dw-buPeoUa7Cd0n23hXU3LD6xDY.html?page=30&pos=5&cur_pos=5&ads_per_page=24&ads_count=4837&lid=0khh9s70lBCFLAGC&indexPosition=4,Dell Ultrasharp 49 Curved USB-C Hub QHD Monitor -U4924dw,"KSh 177,999",Brand New,Dell,"Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank,"
https://jiji.co.ke/nairobi-central/computer-monitors/hp-v24v-g5-23-8-fhd-monitor-black-color-connectivity-v-geC0aWeTMLE8JqFJVKDBdpF8.html?page=30&pos=8&cur_pos=8&ads_per_page=24&ads_count=4837&lid=0khh9s70lBCFLAGC&indexPosition=7,"HP V24v G5 23.8"" FHD Monitor, Black Color, Connectivity : V","KSh 20,499",Brand New,HP,"Located Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank"
https://jiji.co.ke/nairobi-central/computer-monitors/series-5-hp-524sf-black-hd-monitor-with-1oohz-sDNzBzPAwVXnbp7Ht3qM3eIq.html?page=30&pos=11&cur_pos=11&ads_per_page=24&ads_count=4837&lid=0khh9s70lBCFLAGC&indexPosition=10,Series 5 Hp 524sf Black Hd Monitor With 1oohz,"KSh 16,499",Brand New,HP,"Located Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank"
https://jiji.co.ke/mombasa-cbd/computer-monitors/hp-p24h-frameless-monitor-snf4bktsY5zadAiK5QzjWLZj.html?page=30&pos=14&cur_pos=14&ads_per_page=24&ads_count=4837&lid=0khh9s70lBCFLAGC&indexPosition=13,HP P24h Frameless Monitor,"KSh 12,000",Refurbished,HP,We are located behind Naivas Mwembe tayari Hilltop plaza Suites M26 and M27 HOTSPRINGS TECHNOLOGIES.
https://jiji.co.ke/nairobi-central/computer-monitors/lenovo-n27p-27-uhd-monitor-zpGEb0bufjX4DFQYPeMmrq25.html?page=30&pos=17&cur_pos=17&ads_per_page=24&ads_count=4837&lid=0khh9s70lBCFLAGC&indexPosition=16,"Lenovo N27p 27"" UHD Monitor","KSh 47,999",Brand New,Lenovo,Moi avenue LAKE TURKANA BUSINESS CENTER 1st floor A15
https://jiji.co.ke/nairobi-central/computer-monitors/hp-m32f-31-5-fhd-monitor-black-color-1CQTT9qOzx0ddtoqczX9FYei.html?page=30&pos=20&cur_pos=20&ads_per_page=24&ads_count=4837&lid=0khh9s70lBCFLAGC&indexPosition=19,"HP M32f 31.5"" FHD Monitor, Black Color","KSh 32,999",Brand New,HP,TURKANA BUSINESS CENTER 1st FLOOR Shop A15 Moi avenue just few meters from MKU Tower.
https://jiji.co.ke/nairobi-central/computer-monitors/aoc-e970swn-18-5-hd-monitor-3JF8Zyrv9U9uRehl0cc0wH5Z.html?page=30&pos=23&cur_pos=23&ads_per_page=24&ads_count=4837&lid=0khh9s70lBCFLAGC&indexPosition=22,"Aoc E970swn 18.5"" Hd Monitor","KSh 7,389",Brand New,AOC,"Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank,"
https://jiji.co.ke/nairobi-central/computer-monitors/lenovo-l27q-4a-27-qhd-monitor-BMTnmRNRA1FD3CY4Nf4QSvvV.html?page=30&pos=3&cur_pos=3&ads_per_page=24&ads_count=4837&lid=0khh9s70lBCFLAGC&indexPosition=2,"Lenovo L27q-4a 27"" QHD Monitor","KSh 30,999",Brand New,Lenovo,TURKANA BUSINESS CENTER 1st FLOOR Shop A15 Moi avenue just few meters from MKU Tower.
https://jiji.co.ke/nairobi-central/computer-monitors/dell-e2425h-24-1080-monitor-llRRrzHJZ6Tge7V6bPsL3VFt.html?page=30&pos=6&cur_pos=6&ads_per_page=24&ads_count=4837&lid=0khh9s70lBCFLAGC&indexPosition=5,"Dell E2425h 24"" 1080 Monitor,","KSh 16,499",Brand New,Dell,"Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank,"
https://jiji.co.ke/nairobi-central/computer-monitors/lenovo-g34w-30-34-ultrawide-monitor-OxEO4XoeqSXB2O7Zqh4EhtW.html?page=30&pos=9&cur_pos=9&ads_per_page=24&ads_count=4837&lid=0khh9s70lBCFLAGC&indexPosition=8,"Lenovo G34w-30 34"" Ultrawide Monitor","KSh 66,999",Brand New,Lenovo,"Located Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank"
https://jiji.co.ke/nairobi-central/computer-monitors/lenovo-thinkvision-p24h-30-23-8-qhd-monitor-new-2Hwui2dFQd5WzjceqZJd1dZY.html?page=30&pos=12&cur_pos=12&ads_per_page=24&ads_count=4837&lid=0khh9s70lBCFLAGC&indexPosition=11,"Lenovo Thinkvision P24h-30 23.8"" QHD Monitor [ New ]","KSh 35,990",Brand New,Lenovo,"Located Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank"
https://jiji.co.ke/mombasa-cbd/computer-monitors/hp-p24v-frameless-monitor-wZYnYo8D9A5NI9Ysc2mTcadl.html?page=30&pos=15&cur_pos=15&ads_per_page=24&ads_count=4837&lid=0khh9s70lBCFLAGC&indexPosition=14,HP P24v Frameless Monitor,"KSh 12,000",Refurbished,HP,We are located behind Naivas Mwembe tayari Hilltop plaza Suites M26 and M27 HOTSPRINGS TECHNOLOGIES.
https://jiji.co.ke/nairobi-central/computer-monitors/lenovo-l27q-4a-27-qhd-monitor-5Q3nnv6rRW4XDYNN7WKC87jX.html?page=30&pos=18&cur_pos=18&ads_per_page=24&ads_count=4837&lid=0khh9s70lBCFLAGC&indexPosition=17,"Lenovo L27q-4a 27"" Qhd Monitor","KSh 30,999",Brand New,Lenovo,Moi avenue LAKE TURKANA BUSINESS CENTER 1st floor A15
https://jiji.co.ke/nairobi-central/computer-monitors/hp-z32k-g3-31-5-inch-usb-c-monitor-tKodvEKTKOUzlsOZP8EeDwzZ.html?page=30&pos=21&cur_pos=21&ads_per_page=24&ads_count=4837&lid=0khh9s70lBCFLAGC&indexPosition=20,Hp Z32k G3 31.5 Inch Usb-C Monitor,"KSh 54,999",Brand New,HP,TURKANA BUSINESS CENTER 1st FLOOR Shop A15 Moi avenue just few meters from MKU Tower.
https://jiji.co.ke/nairobi-central/computer-monitors/hp-m27fd-27-fhd-usb-c-black-monitor-nBUrITfiVvrPUJoL3bItO4Gs.html?page=30&pos=24&cur_pos=24&ads_per_page=24&ads_count=4837&lid=0khh9s70lBCFLAGC&indexPosition=23,"HP M27fd 27"" FHD USB-C Black Monitor,","KSh 30,999",Brand New,HP,"Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank,"
https://jiji.co.ke/nairobi-central/computer-monitors/hp-monitor-524sf-BLkQmfXbH40ibiYKp7VZeM5B.html?page=31&pos=1&cur_pos=1&ads_per_page=24&ads_count=4837&lid=CLbouPGAarV6gN0A&indexPosition=0,Hp Monitor 524sf,"KSh 16,999",Brand New,HP,TURKANA BUSINESS CENTER 1st FLOOR Shop A15 Moi avenue just few meters from MKU Tower.
https://jiji.co.ke/nairobi-central/computer-monitors/display-monitor-kuIUP9aZVWWisIvO56KOEsrv.html?page=31&pos=4&cur_pos=4&ads_per_page=24&ads_count=4837&lid=CLbouPGAarV6gN0A&indexPosition=3,Display Monitor,"KSh 11,000",Brand New,HP,Not available
https://jiji.co.ke/nairobi-central/computer-monitors/hp-series-5-23-8-inch-fhd-monitor-with-speakers-524sa-dbbx79MRlt6e0elKs8tqrgWV.html?page=31&pos=7&cur_pos=7&ads_per_page=24&ads_count=4837&lid=CLbouPGAarV6gN0A&indexPosition=6,Hp Series 5 23.8 Inch FHD Monitor With Speakers - 524sa,"KSh 17,999",Brand New,HP,"Located Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank"
https://jiji.co.ke/mombasa-cbd/computer-monitors/dell-2407wfpb-24-inch-monitor-3VhxhI5FZjqKHkXgVFdiizYa.html?page=31&pos=10&cur_pos=10&ads_per_page=24&ads_count=4837&lid=CLbouPGAarV6gN0A&indexPosition=9,"Dell 2407WFPb
24-Inch Monitor","KSh 6,500",Refurbished,Dell,We are located behind Naivas Mwembe tayari Hilltop plaza Suites M26 and M27 HOTSPRINGS TECHNOLOGIES.
https://jiji.co.ke/nairobi-central/computer-monitors/dell-p2419h-24-full-hd-1920-x-1080-led-lcd-ips-monitor-hdmi-dp-vga-w3U4GWAnRMbTrYn4OIGSqFIi.html?page=31&pos=13&cur_pos=13&ads_per_page=24&ads_count=4837&lid=CLbouPGAarV6gN0A&indexPosition=12,"Dell P2419h 24"" Full Hd 1920 X 1080 Led LCD Ips Monitor Hdmi Dp Vga","KSh 12,500",Refurbished,Dell,"Nairobi , Moi Avenue, Rahimtulla Trust Building, 2nd floor, right wing, shop 34.opposite Bihi towers"
https://jiji.co.ke/nairobi-central/computer-monitors/hp-524sa-series-5-23-8-fhd-monitor-integrated-speakers-kZhF4wKZ5A6Rm4p5jTtQ29gc.html?page=31&pos=16&cur_pos=16&ads_per_page=24&ads_count=4837&lid=CLbouPGAarV6gN0A&indexPosition=15,"Hp 524sa Series 5 23.8"" Fhd Monitor, Integrated Speakers","KSh 18,999",Brand New,HP,Moi avenue LAKE TURKANA BUSINESS CENTER 1st floor A15
https://jiji.co.ke/nairobi-central/computer-monitors/lenovo-l15-15-6-fhd-usb-c-portable-monitor-grey-color-BCNHZweXYcoZYkrXV8JxYiGe.html?page=31&pos=19&cur_pos=19&ads_per_page=24&ads_count=4837&lid=CLbouPGAarV6gN0A&indexPosition=18,"Lenovo L15 15.6"" FHD USB-C Portable Monitor, Grey Color,","KSh 23,999",Brand New,Lenovo,TURKANA BUSINESS CENTER 1st FLOOR Shop A15 Moi avenue just few meters from MKU Tower.
https://jiji.co.ke/nairobi-central/computer-monitors/dell-p2425he-23-8-fhd-monitor-oJIE0sra0loa6HxWMWJfof7Q.html?page=31&pos=22&cur_pos=22&ads_per_page=24&ads_count=4837&lid=CLbouPGAarV6gN0A&indexPosition=21,"Dell P2425he 23.8"" FHD Monitor","KSh 34,999",Brand New,Dell,TURKANA BUSINESS CENTER 1st FLOOR Shop A15 Moi avenue just few meters from MKU Tower.
https://jiji.co.ke/nairobi-central/computer-monitors/hp-m27f-27-fhd-ultra-slim-led-monitor-m27f-27-wMiiISuazdmXQixB0k39Wc5M.html?page=31&pos=2&cur_pos=2&ads_per_page=24&ads_count=4837&lid=CLbouPGAarV6gN0A&indexPosition=1,"HP M27F 27"" FHD !!Ultra Slim LED Monitor//M27F 27""","KSh 22,499",Brand New,HP,"Located Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank"
https://jiji.co.ke/nairobi-central/computer-monitors/hp-m27fd-27-fhd-usb-c-monitor-black-color-m27fd-8TnGW6oC9ATcvKi1IjykqeBV.html?page=31&pos=5&cur_pos=5&ads_per_page=24&ads_count=4837&lid=CLbouPGAarV6gN0A&indexPosition=4,"HP M27fd 27"" FHD USB-C Monitor Black Color M27fd","KSh 31,499",Brand New,HP,"Located Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank"
https://jiji.co.ke/nairobi-central/computer-monitors/dell-se2422h-23-8-inch-led-backlit-monitor-Bz3wCE6fxRuDMDDxjWEkKOYo.html?page=31&pos=8&cur_pos=8&ads_per_page=24&ads_count=4837&lid=CLbouPGAarV6gN0A&indexPosition=7,Dell SE2422H 23.8 Inch LED Backlit Monitor,"KSh 21,499",Brand New,Dell,"Located Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank"
https://jiji.co.ke/mombasa-cbd/computer-monitors/hp-p24h-frameless-monitor-snf4bktsY5zadAiK5QzjWLZj.html?page=31&pos=11&cur_pos=11&ads_per_page=24&ads_count=4837&lid=CLbouPGAarV6gN0A&indexPosition=10,HP P24h Frameless Monitor,"KSh 12,000",Refurbished,HP,We are located behind Naivas Mwembe tayari Hilltop plaza Suites M26 and M27 HOTSPRINGS TECHNOLOGIES.
https://jiji.co.ke/nairobi-central/computer-monitors/dahua-e330ca-30-monitor-58pf512uqwNsiywcjHmJOA87.html?page=31&pos=14&cur_pos=14&ads_per_page=24&ads_count=4837&lid=CLbouPGAarV6gN0A&indexPosition=13,"Dahua E330ca 30"" Monitor","KSh 43,999",Brand New,DAHUA,Moi avenue LAKE TURKANA BUSINESS CENTER 1st floor A15
https://jiji.co.ke/nairobi-central/computer-monitors/hp-m27fw-27-fhd-ultra-slim-led-monitor-white-color-7PHwS78uD8m59tIdYNs0lxgr.html?page=31&pos=17&cur_pos=17&ads_per_page=24&ads_count=4837&lid=CLbouPGAarV6gN0A&indexPosition=16,"HP M27fw 27"" FHD Ultra Slim LED Monitor, White Color.","KSh 24,499",Brand New,HP,TURKANA BUSINESS CENTER 1st FLOOR Shop A15 Moi avenue just few meters from MKU Tower.
https://jiji.co.ke/nairobi-central/computer-monitors/hp-series-5-27-68-6cm-1080-monitor-527sf-3wmBX9pllYQtwRRbIvHeODR3.html?page=31&pos=20&cur_pos=20&ads_per_page=24&ads_count=4837&lid=CLbouPGAarV6gN0A&indexPosition=19,Hp Series 5 27-/-68.6cm 1080 Monitor 527sf,"KSh 21,999",Brand New,HP,"Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank,"
https://jiji.co.ke/nairobi-central/computer-monitors/hp-v24v-g5-23-8-fhd-monitor-black-color-connectivity-v-geC0aWeTMLE8JqFJVKDBdpF8.html?page=31&pos=23&cur_pos=23&ads_per_page=24&ads_count=4837&lid=CLbouPGAarV6gN0A&indexPosition=22,"HP V24v G5 23.8"" FHD Monitor, Black Color, Connectivity : V","KSh 20,499",Brand New,HP,"Located Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank"
https://jiji.co.ke/nairobi-central/computer-monitors/lenovo-l22i-30-21-5-fhd-monitor-lenovo-l22i-30-21-5-fhd-xraeSZUHCcArwxqIyn8o01IQ.html?page=31&pos=3&cur_pos=3&ads_per_page=24&ads_count=4837&lid=CLbouPGAarV6gN0A&indexPosition=2,"Lenovo L22i-30 21.5"" FHD Monitor ' Lenovo L22i-30 21.5"" FHD","KSh 14,999",Brand New,Lenovo,"Located Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank"
https://jiji.co.ke/nairobi-central/computer-monitors/hp-m24fd-23-8-fhd-usb-c-monitor-black-color-m24fd-23-8-u5ALCEm4x4joOUm7tQ0CI2b5.html?page=31&pos=6&cur_pos=6&ads_per_page=24&ads_count=4837&lid=CLbouPGAarV6gN0A&indexPosition=5,"HP M24fd 23.8"" FHD USB-C Monitor Black Color M24fd 23.8""","KSh 28,499",Brand New,HP,"Located Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank"
https://jiji.co.ke/mombasa-cbd/computer-monitors/samsung-24-inch-monitor-htHEla8Lao6YfNcSp2pyiVbw.html?page=31&pos=9&cur_pos=9&ads_per_page=24&ads_count=4837&lid=CLbouPGAarV6gN0A&indexPosition=8,Samsung 24-Inch Monitor,"KSh 6,500",Refurbished,Samsung,We are located behind Naivas Mwembe tayari Hilltop plaza Suites M26 and M27 HOTSPRINGS TECHNOLOGIES.
https://jiji.co.ke/nairobi-central/computer-monitors/hp-m27fw-27-inch-ips-lcd-monitor-white-ud2F42v0cFbsLy8JzE7cCGN7.html?page=31&pos=12&cur_pos=12&ads_per_page=24&ads_count=4837&lid=CLbouPGAarV6gN0A&indexPosition=11,HP M27fw 27 Inch IPS LCD Monitor - White,"KSh 29,999",Brand New,HP,"Nairobi , Moi Avenue, Rahimtulla Trust Building, 2nd floor, right wing, shop 34.opposite Bihi towers"
https://jiji.co.ke/nairobi-central/computer-monitors/hp-e27-g5-27-fhd-monitor-hp-e27-g5-27-fhd-monitor-8p0Bno4KnlOSNnjzjEUanjHn.html?page=31&pos=15&cur_pos=15&ads_per_page=24&ads_count=4837&lid=CLbouPGAarV6gN0A&indexPosition=14,"HP E27 G5 27"" FHD Monitor/HP E27 G5 27"" FHD Monitor","KSh 30,999",Brand New,HP,Moi avenue LAKE TURKANA BUSINESS CENTER 1st floor A15
https://jiji.co.ke/nairobi-central/computer-monitors/hp-hp-v24v-g5-23-8-fhd-monitor-black-color-vga-hdmi-m6HknWYP1fv6Yqk5DwJ7YB29.html?page=31&pos=18&cur_pos=18&ads_per_page=24&ads_count=4837&lid=CLbouPGAarV6gN0A&indexPosition=17,"Hp Hp V24v G5 23.8"" FHD Monitor, Black Color || Vga || Hdmi","KSh 14,499",Brand New,HP,"Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank,"
